Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0110110,positive regulation of animal organ morphogenesis,19_GO:0032502 developmental process,-2.2,8.2,4.4,30211,30,367,3,0.82,0.47,652|7481|22943,BMP4|WNT11|DKK1,-0.72,MyList
WikiPathways,27,WP129,Matrix metalloproteinases,,-2.2,8.2,4.4,30211,30,367,3,0.82,0.47,4321|4322|7076,MMP12|MMP13|TIMP1,-0.72,MyList
GO Biological Processes,19,GO:0061037,negative regulation of cartilage development,19_GO:0032502 developmental process,-2.2,8.2,4.4,30211,30,367,3,0.82,0.47,652|7481|8840,BMP4|WNT11|CCN4,-0.72,MyList
Canonical Pathways,11,M83,PID CDC42 REG PATHWAY,,-2.2,8.2,4.4,30211,30,367,3,0.82,0.47,392|2245|23229,ARHGAP1|FGD1|ARHGEF9,-0.72,MyList
GO Biological Processes,19,GO:0048010,vascular endothelial growth factor receptor signaling pathway,19_GO:0023052 signaling,-2.2,8.2,4.4,30211,30,367,3,0.82,0.47,2321|3791|7422,FLT1|KDR|VEGFA,-0.72,MyList
Canonical Pathways,11,M72,PID NECTIN PATHWAY,,-2.2,8.2,4.4,30211,30,367,3,0.82,0.47,2889|5797|9076,RAPGEF1|PTPRM|CLDN1,-0.72,MyList
GO Biological Processes,19,GO:0002040,sprouting angiogenesis,19_GO:0032502 developmental process,-2.2,5.6,3.9,30211,59,367,4,1.1,0.54,652|3791|7422|11082,BMP4|KDR|VEGFA|ESM1,-0.71,MyList
Reactome Gene Sets,6,R-HSA-9013406,RHOQ GTPase cycle,,-2.2,5.6,3.9,30211,59,367,4,1.1,0.54,392|2040|23229|81624,ARHGAP1|STOM|ARHGEF9|DIAPH3,-0.71,MyList
GO Biological Processes,19,GO:0071384,cellular response to corticosteroid stimulus,19_GO:0050896 response to stimulus,-2.2,5.6,3.9,30211,59,367,4,1.1,0.54,445|2908|5327|6446,ASS1|NR3C1|PLAT|SGK1,-0.71,MyList
GO Biological Processes,19,GO:0042246,tissue regeneration,19_GO:0040007 growth,-2.2,5.6,3.9,30211,59,367,4,1.1,0.54,928|3484|5340|7294,CD9|IGFBP1|PLG|TXK,-0.71,MyList
GO Biological Processes,19,GO:0009161,ribonucleoside monophosphate metabolic process,19_GO:0008152 metabolic process,-2.2,5.6,3.9,30211,59,367,4,1.1,0.54,132|159|7498|22978,ADK|ADSS2|XDH|NT5C2,-0.71,MyList
Reactome Gene Sets,6,R-HSA-9013423,RAC3 GTPase cycle,,-2.2,4.4,3.6,30211,94,367,5,1.4,0.61,392|2889|4688|23075|81624,ARHGAP1|RAPGEF1|NCF2|SWAP70|DIAPH3,-0.71,MyList
GO Biological Processes,19,GO:0043473,pigmentation,19_GO:0043473 pigmentation,-2.2,4.4,3.6,30211,94,367,5,1.4,0.61,1910|4286|8934|10159|282991,EDNRB|MITF|RAB29|ATP6AP2|BLOC1S2,-0.71,MyList
GO Biological Processes,19,GO:0002244,hematopoietic progenitor cell differentiation,19_GO:0002376 immune system process,-2.2,4.4,3.6,30211,94,367,5,1.4,0.61,652|2321|3791|54443|282991,BMP4|FLT1|KDR|ANLN|BLOC1S2,-0.71,MyList
GO Biological Processes,19,GO:0006310,DNA recombination,19_GO:0008152 metabolic process,-2.2,3,3.3,30211,221,367,8,2.2,0.76,672|4171|4175|9985|23075|57379|119392|164045,BRCA1|MCM2|MCM6|REC8|SWAP70|AICDA|SFR1|HFM1,-0.71,MyList
GO Biological Processes,19,GO:2000241,regulation of reproductive process,19_GO:0022414 reproductive process,-2.2,3.3,3.4,30211,176,367,7,1.9,0.71,652|994|1910|5327|7076|7422|259266,BMP4|CDC25B|EDNRB|PLAT|TIMP1|VEGFA|ASPM,-0.71,MyList
GO Biological Processes,19,GO:1903046,meiotic cell cycle process,19_GO:0022414 reproductive process,-2.2,3.3,3.4,30211,176,367,7,1.9,0.71,994|2175|9133|9985|55706|164045|259266,CDC25B|FANCA|CCNB2|REC8|NDC1|HFM1|ASPM,-0.71,MyList
Reactome Gene Sets,6,R-HSA-211859,Biological oxidations,,-2.2,3,3.3,30211,222,367,8,2.2,0.76,1543|1591|1800|2327|2952|4257|221357|341392,CYP1A1|CYP24A1|DPEP1|FMO2|GSTT1|MGST1|GSTA5|ACSM4,-0.7,MyList
GO Biological Processes,19,GO:0098609,cell-cell adhesion,19_GO:0022610 biological adhesion,-2.2,2.2,3,30211,533,367,14,3.8,1,302|2244|2650|4897|5317|5797|7430|9076|9124|23650|23705|23767|26999|51294,ANXA2|FGB|GCNT1|NRCAM|PKP1|PTPRM|EZR|CLDN1|PDLIM1|TRIM29|CADM1|FLRT3|CYFIP2|PCDH12,-0.7,MyList
GO Biological Processes,19,GO:0007599,hemostasis,19_GO:0065007 biological regulation,-2.2,3.3,3.3,30211,177,367,7,1.9,0.71,928|2244|3705|5327|5329|5340|5627,CD9|FGB|ITPK1|PLAT|PLAUR|PLG|PROS1,-0.7,MyList
GO Biological Processes,19,GO:0006639,acylglycerol metabolic process,19_GO:0008152 metabolic process,-2.2,4.3,3.6,30211,95,367,5,1.4,0.61,6583|11343|84803|116255|200879,SLC22A4|MGLL|GPAT3|MOGAT1|LIPH,-0.7,MyList
GO Biological Processes,19,GO:0048661,positive regulation of smooth muscle cell proliferation,19_GO:0048518 positive regulation of biological process,-2.2,4.3,3.6,30211,95,367,5,1.4,0.61,652|3606|4854|5743|8840,BMP4|IL18|NOTCH3|PTGS2|CCN4,-0.7,MyList
KEGG Pathway,24,hsa04978,Mineral absorption,,-2.2,5.5,3.9,30211,60,367,4,1.1,0.54,477|795|1317|140803,ATP1A2|S100G|SLC31A1|TRPM6,-0.7,MyList
GO Biological Processes,19,GO:0030837,negative regulation of actin filament polymerization,19_GO:0048519 negative regulation of biological process,-2.2,5.5,3.9,30211,60,367,4,1.1,0.54,822|7429|9168|80206,CAPG|VIL1|TMSB10|FHOD3,-0.7,MyList
GO Biological Processes,19,GO:0030865,cortical cytoskeleton organization,19_GO:0009987 cellular process,-2.2,5.5,3.9,30211,60,367,4,1.1,0.54,7429|7430|54443|80206,VIL1|EZR|ANLN|FHOD3,-0.7,MyList
KEGG Pathway,24,hsa05208,Chemical carcinogenesis - reactive oxygen species,,-2.2,3,3.2,30211,223,367,8,2.2,0.76,1543|1728|1950|2952|4257|4688|7422|221357,CYP1A1|NQO1|EGF|GSTT1|MGST1|NCF2|VEGFA|GSTA5,-0.69,MyList
GO Biological Processes,19,GO:0036230,granulocyte activation,19_GO:0002376 immune system process,-2.2,8,4.3,30211,31,367,3,0.82,0.47,306|3606|6338,ANXA3|IL18|SCNN1B,-0.69,MyList
Reactome Gene Sets,6,R-HSA-389661,Glyoxylate metabolism and glycine degradation,,-2.2,8,4.3,30211,31,367,3,0.82,0.47,1610|2731|8659,DAO|GLDC|ALDH4A1,-0.69,MyList
GO Biological Processes,19,GO:0042044,fluid transport,19_GO:0051179 localization,-2.2,8,4.3,30211,31,367,3,0.82,0.47,1910|6338|83959,EDNRB|SCNN1B|SLC4A11,-0.69,MyList
GO Biological Processes,19,GO:0150117,positive regulation of cell-substrate junction organization,19_GO:0048518 positive regulation of biological process,-2.2,8,4.3,30211,31,367,3,0.82,0.47,3791|6385|7422,KDR|SDC4|VEGFA,-0.69,MyList
GO Biological Processes,19,GO:0042596,fear response,19_GO:0032501 multicellular organismal process,-2.2,8,4.3,30211,31,367,3,0.82,0.47,477|1803|5179,ATP1A2|DPP4|PENK,-0.69,MyList
Canonical Pathways,11,M242,PID AURORA A PATHWAY,,-2.2,8,4.3,30211,31,367,3,0.82,0.47,672|994|9787,BRCA1|CDC25B|DLGAP5,-0.69,MyList
Reactome Gene Sets,6,R-HSA-6798695,Neutrophil degranulation,,-2.2,2.2,3,30211,480,367,13,3.5,0.96,290|302|2040|4257|5269|5317|5329|5768|6286|10159|10855|11001|84329,ANPEP|ANXA2|STOM|MGST1|SERPINB6|PKP1|PLAUR|QSOX1|S100P|ATP6AP2|HPSE|SLC27A2|HVCN1,-0.69,MyList
GO Biological Processes,19,GO:0033157,regulation of intracellular protein transport,19_GO:0051179 localization,-2.2,2.9,3.2,30211,224,367,8,2.2,0.76,652|2040|2810|5743|7295|8934|9585|161291,BMP4|STOM|SFN|PTGS2|TXN|RAB29|KIF20B|TMEM30B,-0.69,MyList
GO Biological Processes,19,GO:0006638,neutral lipid metabolic process,19_GO:0008152 metabolic process,-2.2,4.3,3.6,30211,96,367,5,1.4,0.61,6583|11343|84803|116255|200879,SLC22A4|MGLL|GPAT3|MOGAT1|LIPH,-0.68,MyList
Reactome Gene Sets,6,R-HSA-71291,Metabolism of amino acids and derivatives,,-2.2,2.4,3.1,30211,374,367,11,3,0.89,445|1610|1728|2628|2731|3081|4942|8659|10955|26227|29968,ASS1|DAO|NQO1|GATM|GLDC|HGD|OAT|ALDH4A1|SERINC3|PHGDH|PSAT1,-0.68,MyList
GO Biological Processes,19,GO:0043409,negative regulation of MAPK cascade,19_GO:0023052 signaling,-2.2,3.2,3.3,30211,179,367,7,1.9,0.71,467|652|5801|7430|55872|59272|65268,ATF3|BMP4|PTPRR|EZR|PBK|ACE2|WNK2,-0.68,MyList
GO Biological Processes,19,GO:0045667,regulation of osteoblast differentiation,19_GO:0032502 developmental process,-2.2,3.6,3.4,30211,136,367,6,1.6,0.66,652|2735|3572|8840|202151|338557,BMP4|GLI1|IL6ST|CCN4|RANBP3L|FFAR4,-0.68,MyList
GO Biological Processes,19,GO:0006721,terpenoid metabolic process,19_GO:0008152 metabolic process,-2.2,4.2,3.5,30211,97,367,5,1.4,0.61,220|231|1543|4036|157506,ALDH1A3|AKR1B1|CYP1A1|LRP2|RDH10,-0.67,MyList
GO Biological Processes,19,GO:0090130,tissue migration,19_GO:0032501 multicellular organismal process,-2.2,4.2,3.5,30211,97,367,5,1.4,0.61,1803|3791|6286|7422|54443,DPP4|KDR|S100P|VEGFA|ANLN,-0.67,MyList
Canonical Pathways,11,M165,PID SYNDECAN 4 PATHWAY,,-2.2,7.7,4.2,30211,32,367,3,0.82,0.47,5340|6385|284217,PLG|SDC4|LAMA1,-0.66,MyList
GO Biological Processes,19,GO:1900745,positive regulation of p38MAPK cascade,19_GO:0023052 signaling,-2.2,7.7,4.2,30211,32,367,3,0.82,0.47,652|7422|7498,BMP4|VEGFA|XDH,-0.66,MyList
GO Biological Processes,19,GO:0042573,retinoic acid metabolic process,19_GO:0008152 metabolic process,-2.2,7.7,4.2,30211,32,367,3,0.82,0.47,220|1543|157506,ALDH1A3|CYP1A1|RDH10,-0.66,MyList
GO Biological Processes,19,GO:0051642,centrosome localization,19_GO:0051179 localization,-2.2,7.7,4.2,30211,32,367,3,0.82,0.47,7430|9787|259266,EZR|DLGAP5|ASPM,-0.66,MyList
GO Biological Processes,19,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,19_GO:0008152 metabolic process,-2.2,4.2,3.5,30211,98,367,5,1.4,0.61,899|2810|3087|9133|28984,CCNF|SFN|HHEX|CCNB2|RGCC,-0.65,MyList
GO Biological Processes,19,GO:0000165,MAPK cascade,19_GO:0023052 signaling,-2.2,3.2,3.3,30211,182,367,7,1.9,0.71,1410|1950|3606|3707|3791|51495|55872,CRYAB|EGF|IL18|ITPKB|KDR|HACD3|PBK,-0.65,MyList
Reactome Gene Sets,6,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,,-2.1,4.2,3.5,30211,99,367,5,1.4,0.61,3832|9585|10382|11004|113220,KIF11|KIF20B|TUBB4A|KIF2C|KIF12,-0.64,MyList
GO Biological Processes,19,GO:0072078,nephron tubule morphogenesis,19_GO:0032502 developmental process,-2.1,5.2,3.7,30211,63,367,4,1.1,0.54,652|7481|26249|80000,BMP4|WNT11|KLHL3|GREB1L,-0.64,MyList
KEGG Pathway,24,hsa05217,Basal cell carcinoma,,-2.1,5.2,3.7,30211,63,367,4,1.1,0.54,652|2735|7481|8643,BMP4|GLI1|WNT11|PTCH2,-0.64,MyList
GO Biological Processes,19,GO:0045787,positive regulation of cell cycle,19_GO:0048518 positive regulation of biological process,-2.1,2.5,3,30211,329,367,10,2.7,0.85,994|1543|1950|2735|6491|9585|9787|28984|51514|81610,CDC25B|CYP1A1|EGF|GLI1|STIL|KIF20B|DLGAP5|RGCC|DTL|FAM83D,-0.63,MyList
GO Biological Processes,19,GO:0010594,regulation of endothelial cell migration,19_GO:0040011 locomotion,-2.1,2.9,3.1,30211,230,367,8,2.2,0.76,306|652|1950|3791|5743|5797|7422|28984,ANXA3|BMP4|EGF|KDR|PTGS2|PTPRM|VEGFA|RGCC,-0.63,MyList
GO Biological Processes,19,GO:0061842,microtubule organizing center localization,19_GO:0051179 localization,-2.1,7.5,4.1,30211,33,367,3,0.82,0.47,7430|9787|259266,EZR|DLGAP5|ASPM,-0.63,MyList
GO Biological Processes,19,GO:0051931,regulation of sensory perception,19_GO:0032501 multicellular organismal process,-2.1,7.5,4.1,30211,33,367,3,0.82,0.47,1910|11343|151647,EDNRB|MGLL|TAFA4,-0.63,MyList
GO Biological Processes,19,GO:0051930,regulation of sensory perception of pain,19_GO:0032501 multicellular organismal process,-2.1,7.5,4.1,30211,33,367,3,0.82,0.47,1910|11343|151647,EDNRB|MGLL|TAFA4,-0.63,MyList
Reactome Gene Sets,6,R-HSA-1592389,Activation of Matrix Metalloproteinases,,-2.1,7.5,4.1,30211,33,367,3,0.82,0.47,4322|5340|7076,MMP13|PLG|TIMP1,-0.63,MyList
GO Biological Processes,19,GO:0046467,membrane lipid biosynthetic process,19_GO:0008152 metabolic process,-2.1,3.5,3.3,30211,140,367,6,1.6,0.66,5281|8611|9514|51495|60481|79071,PIGF|PLPP1|GAL3ST1|HACD3|ELOVL5|ELOVL6,-0.63,MyList
GO Biological Processes,19,GO:0006766,vitamin metabolic process,19_GO:0008152 metabolic process,-2.1,4.1,3.5,30211,100,367,5,1.4,0.61,1543|1591|4036|8277|29968,CYP1A1|CYP24A1|LRP2|TKTL1|PSAT1,-0.62,MyList
GO Biological Processes,19,GO:0031667,response to nutrient levels,19_GO:0050896 response to stimulus,-2.1,2.3,2.9,30211,437,367,12,3.3,0.93,2|445|467|1543|1591|1728|5179|5292|5743|6338|7481|84879,A2M|ASS1|ATF3|CYP1A1|CYP24A1|NQO1|PENK|PIM1|PTGS2|SCNN1B|WNT11|MFSD2A,-0.62,MyList
KEGG Pathway,24,hsa05165,Human papillomavirus infection,,-2.1,2.5,3,30211,331,367,10,2.7,0.85,523|1950|3694|3910|4854|5743|7422|7481|245973|284217,ATP6V1A|EGF|ITGB6|LAMA4|NOTCH3|PTGS2|VEGFA|WNT11|ATP6V1C2|LAMA1,-0.62,MyList
GO Biological Processes,19,GO:0019229,regulation of vasoconstriction,19_GO:0032501 multicellular organismal process,-2.1,5.1,3.7,30211,64,367,4,1.1,0.54,477|2244|5743|59272,ATP1A2|FGB|PTGS2|ACE2,-0.62,MyList
GO Biological Processes,19,GO:0035296,regulation of tube diameter,19_GO:0065007 biological regulation,-2.1,3.5,3.3,30211,141,367,6,1.6,0.66,477|1910|2244|5743|6338|59272,ATP1A2|EDNRB|FGB|PTGS2|SCNN1B|ACE2,-0.62,MyList
GO Biological Processes,19,GO:0097746,blood vessel diameter maintenance,19_GO:0032501 multicellular organismal process,-2.1,3.5,3.3,30211,141,367,6,1.6,0.66,477|1910|2244|5743|6338|59272,ATP1A2|EDNRB|FGB|PTGS2|SCNN1B|ACE2,-0.62,MyList
WikiPathways,27,WP702,Metapathway biotransformation Phase I and II,,-2.1,3.1,3.2,30211,185,367,7,1.9,0.71,231|1543|1591|2327|4257|9514|221357,AKR1B1|CYP1A1|CYP24A1|FMO2|MGST1|GAL3ST1|GSTA5,-0.62,MyList
GO Biological Processes,19,GO:0006875,cellular metal ion homeostasis,19_GO:0065007 biological regulation,-2.1,2.1,2.9,30211,550,367,14,3.8,1,477|479|523|825|1232|1317|1356|1910|5732|6338|6340|23075|286097|338557,ATP1A2|ATP12A|ATP6V1A|CAPN3|CCR3|SLC31A1|CP|EDNRB|PTGER2|SCNN1B|SCNN1G|SWAP70|MICU3|FFAR4,-0.61,MyList
GO Biological Processes,19,GO:1904029,regulation of cyclin-dependent protein kinase activity,19_GO:0008152 metabolic process,-2.1,4.1,3.4,30211,101,367,5,1.4,0.61,899|2810|3087|9133|28984,CCNF|SFN|HHEX|CCNB2|RGCC,-0.61,MyList
WikiPathways,27,WP2877,Vitamin D receptor pathway,,-2.1,3.1,3.2,30211,186,367,7,1.9,0.71,795|928|1493|1543|1591|3484|219855,S100G|CD9|CTLA4|CYP1A1|CYP24A1|IGFBP1|SLC37A2,-0.61,MyList
GO Biological Processes,19,GO:0045598,regulation of fat cell differentiation,19_GO:0032502 developmental process,-2.1,3.5,3.3,30211,142,367,6,1.6,0.66,1040|5292|5743|8840|338557|374462,CDS1|PIM1|PTGS2|CCN4|FFAR4|PTPRQ,-0.61,MyList
GO Biological Processes,19,GO:0035150,regulation of tube size,19_GO:0065007 biological regulation,-2.1,3.5,3.3,30211,142,367,6,1.6,0.66,477|1910|2244|5743|6338|59272,ATP1A2|EDNRB|FGB|PTGS2|SCNN1B|ACE2,-0.61,MyList
GO Biological Processes,19,GO:0090090,negative regulation of canonical Wnt signaling pathway,19_GO:0023052 signaling,-2.1,3.5,3.3,30211,142,367,6,1.6,0.66,2735|3484|7481|22943|83999|102723796,GLI1|IGFBP1|WNT11|DKK1|KREMEN1|TLE7,-0.61,MyList
GO Biological Processes,19,GO:0007276,gamete generation,19_GO:0022414 reproductive process,-2.1,1.9,2.8,30211,725,367,17,4.6,1.1,652|994|1390|2120|2175|2707|2735|5743|6098|9133|9514|9985|23705|55706|79820|85413|259266,BMP4|CDC25B|CREM|ETV6|FANCA|GJB3|GLI1|PTGS2|ROS1|CCNB2|GAL3ST1|REC8|CADM1|NDC1|CATSPERB|SLC22A16|ASPM,-0.61,MyList
GO Biological Processes,19,GO:0001501,skeletal system development,19_GO:0032502 developmental process,-2.1,2.2,2.9,30211,495,367,13,3.5,0.96,302|652|3218|3694|4322|5358|7004|7076|7481|8840|56987|157506|202151,ANXA2|BMP4|HOXB8|ITGB6|MMP13|PLS3|TEAD4|TIMP1|WNT11|CCN4|BBX|RDH10|RANBP3L,-0.61,MyList
GO Biological Processes,19,GO:0031670,cellular response to nutrient,19_GO:0050896 response to stimulus,-2.1,7.3,4.1,30211,34,367,3,0.82,0.47,1591|5179|5292,CYP24A1|PENK|PIM1,-0.61,MyList
GO Biological Processes,19,GO:0048008,platelet-derived growth factor receptor signaling pathway,19_GO:0023052 signaling,-2.1,7.3,4.1,30211,34,367,3,0.82,0.47,4643|5327|7422,MYO1E|PLAT|VEGFA,-0.61,MyList
GO Biological Processes,19,GO:0006301,postreplication repair,19_GO:0050896 response to stimulus,-2.1,7.3,4.1,30211,34,367,3,0.82,0.47,672|51514|201973,BRCA1|DTL|PRIMPOL,-0.61,MyList
GO Biological Processes,19,GO:0016486,peptide hormone processing,19_GO:0008152 metabolic process,-2.1,7.3,4.1,30211,34,367,3,0.82,0.47,1803|10159|59272,DPP4|ATP6AP2|ACE2,-0.61,MyList
GO Biological Processes,19,GO:0009617,response to bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.1,1.9,2.8,30211,726,367,17,4.6,1.1,306|445|1439|1543|1910|2244|3606|3929|5179|5732|5743|6338|7348|7429|8934|9076|57379,ANXA3|ASS1|CSF2RB|CYP1A1|EDNRB|FGB|IL18|LBP|PENK|PTGER2|PTGS2|SCNN1B|UPK1B|VIL1|RAB29|CLDN1|AICDA,-0.61,MyList
Reactome Gene Sets,6,R-HSA-9614085,FOXO-mediated transcription,,-2.1,5.1,3.6,30211,65,367,4,1.1,0.54,2810|2908|3484|7295,SFN|NR3C1|IGFBP1|TXN,-0.61,MyList
GO Biological Processes,19,GO:0030858,positive regulation of epithelial cell differentiation,19_GO:0032502 developmental process,-2.1,5.1,3.6,30211,65,367,4,1.1,0.54,652|2810|8643|10626,BMP4|SFN|PTCH2|TRIM16,-0.61,MyList
GO Biological Processes,19,GO:0072088,nephron epithelium morphogenesis,19_GO:0032502 developmental process,-2.1,5.1,3.6,30211,65,367,4,1.1,0.54,652|7481|26249|80000,BMP4|WNT11|KLHL3|GREB1L,-0.61,MyList
GO Biological Processes,19,GO:0010639,negative regulation of organelle organization,19_GO:0048519 negative regulation of biological process,-2.1,2.5,3,30211,334,367,10,2.7,0.85,652|672|822|899|4171|7429|9168|10382|23075|80206,BMP4|BRCA1|CAPG|CCNF|MCM2|VIL1|TMSB10|TUBB4A|SWAP70|FHOD3,-0.61,MyList
GO Biological Processes,19,GO:0051896,regulation of protein kinase B signaling,19_GO:0023052 signaling,-2.1,3.1,3.2,30211,187,367,7,1.9,0.71,1950|3606|4036|7295|7498|10855|57142,EGF|IL18|LRP2|TXN|XDH|HPSE|RTN4,-0.61,MyList
GO Biological Processes,19,GO:0019751,polyol metabolic process,19_GO:0008152 metabolic process,-2.1,4,3.4,30211,102,367,5,1.4,0.61,3705|3707|8611|27329|116255,ITPK1|ITPKB|PLPP1|ANGPTL3|MOGAT1,-0.6,MyList
GO Biological Processes,19,GO:0030148,sphingolipid biosynthetic process,19_GO:0008152 metabolic process,-2.1,4,3.4,30211,102,367,5,1.4,0.61,8611|9514|51495|60481|79071,PLPP1|GAL3ST1|HACD3|ELOVL5|ELOVL6,-0.6,MyList
GO Biological Processes,19,GO:0031589,cell-substrate adhesion,19_GO:0022610 biological adhesion,-2.1,3.1,3.1,30211,188,367,7,1.9,0.71,2244|3694|9358|10516|10855|27329|64005,FGB|ITGB6|ITGBL1|FBLN5|HPSE|ANGPTL3|MYO1G,-0.6,MyList
GO Biological Processes,19,GO:0044242,cellular lipid catabolic process,19_GO:0008152 metabolic process,-2.1,3.1,3.1,30211,188,367,7,1.9,0.71,3030|3032|11001|11343|27329|200879|390916,HADHA|HADHB|SLC27A2|MGLL|ANGPTL3|LIPH|NUDT19,-0.6,MyList
GO Biological Processes,19,GO:0035335,peptidyl-tyrosine dephosphorylation,19_GO:0008152 metabolic process,-2.1,4,3.4,30211,103,367,5,1.4,0.61,994|5797|5801|84867|374462,CDC25B|PTPRM|PTPRR|PTPN5|PTPRQ,-0.59,MyList
GO Biological Processes,19,GO:0000724,double-strand break repair via homologous recombination,19_GO:0050896 response to stimulus,-2.1,4,3.4,30211,103,367,5,1.4,0.61,672|4171|4175|9985|119392,BRCA1|MCM2|MCM6|REC8|SFR1,-0.59,MyList
GO Biological Processes,19,GO:0006821,chloride transport,19_GO:0051179 localization,-2.1,4,3.4,30211,103,367,5,1.4,0.61,5172|6559|9498|10316|53405,SLC26A4|SLC12A3|SLC4A8|NMUR1|CLIC5,-0.59,MyList
Canonical Pathways,11,M255,PID HIF1 TFPATHWAY,,-2.1,5,3.6,30211,66,367,4,1.1,0.54,1356|3484|7422|8553,CP|IGFBP1|VEGFA|BHLHE40,-0.59,MyList
GO Biological Processes,19,GO:0034110,regulation of homotypic cell-cell adhesion,19_GO:0022610 biological adhesion,-2.1,7.1,4,30211,35,367,3,0.82,0.47,928|3572|5329,CD9|IL6ST|PLAUR,-0.58,MyList
GO Biological Processes,19,GO:0090050,positive regulation of cell migration involved in sprouting angiogenesis,19_GO:0040011 locomotion,-2.1,7.1,4,30211,35,367,3,0.82,0.47,3791|5743|7422,KDR|PTGS2|VEGFA,-0.58,MyList
GO Biological Processes,19,GO:0001990,regulation of systemic arterial blood pressure by hormone,19_GO:0032501 multicellular organismal process,-2.1,7.1,4,30211,35,367,3,0.82,0.47,1910|10159|59272,EDNRB|ATP6AP2|ACE2,-0.58,MyList
GO Biological Processes,19,GO:0030595,leukocyte chemotaxis,19_GO:0040011 locomotion,-2.1,3.4,3.2,30211,145,367,6,1.6,0.66,1910|2321|3929|6369|151647|284340,EDNRB|FLT1|LBP|CCL24|TAFA4|CXCL17,-0.58,MyList
GO Biological Processes,19,GO:0045600,positive regulation of fat cell differentiation,19_GO:0032502 developmental process,-2,4.9,3.6,30211,67,367,4,1.1,0.54,1040|5292|5743|338557,CDS1|PIM1|PTGS2|FFAR4,-0.57,MyList
GO Biological Processes,19,GO:0061333,renal tubule morphogenesis,19_GO:0032502 developmental process,-2,4.9,3.6,30211,67,367,4,1.1,0.54,652|7481|26249|80000,BMP4|WNT11|KLHL3|GREB1L,-0.57,MyList
GO Biological Processes,19,GO:0043542,endothelial cell migration,19_GO:0040011 locomotion,-2,4.9,3.6,30211,67,367,4,1.1,0.54,1803|3791|6286|7422,DPP4|KDR|S100P|VEGFA,-0.57,MyList
GO Biological Processes,19,GO:0072028,nephron morphogenesis,19_GO:0032502 developmental process,-2,4.9,3.6,30211,67,367,4,1.1,0.54,652|7481|26249|80000,BMP4|WNT11|KLHL3|GREB1L,-0.57,MyList
GO Biological Processes,19,GO:0010517,regulation of phospholipase activity,19_GO:0065007 biological regulation,-2,4.9,3.6,30211,67,367,4,1.1,0.54,2321|7294|10316|27329,FLT1|TXK|NMUR1|ANGPTL3,-0.57,MyList
GO Biological Processes,19,GO:1902305,regulation of sodium ion transmembrane transport,19_GO:0051179 localization,-2,4.9,3.6,30211,67,367,4,1.1,0.54,477|2040|2745|65268,ATP1A2|STOM|GLRX|WNK2,-0.57,MyList
GO Biological Processes,19,GO:0000725,recombinational repair,19_GO:0050896 response to stimulus,-2,3.9,3.3,30211,105,367,5,1.4,0.61,672|4171|4175|9985|119392,BRCA1|MCM2|MCM6|REC8|SFR1,-0.56,MyList
Reactome Gene Sets,6,R-HSA-8980692,RHOA GTPase cycle,,-2,3.4,3.2,30211,147,367,6,1.6,0.66,392|2040|10144|54443|81624|93663,ARHGAP1|STOM|FAM13A|ANLN|DIAPH3|ARHGAP18,-0.56,MyList
GO Biological Processes,19,GO:2000377,regulation of reactive oxygen species metabolic process,19_GO:0008152 metabolic process,-2,3.4,3.2,30211,147,367,6,1.6,0.66,672|1410|7498|10516|59272|84329,BRCA1|CRYAB|XDH|FBLN5|ACE2|HVCN1,-0.56,MyList
Reactome Gene Sets,6,R-HSA-190861,Gap junction assembly,,-2,6.9,3.9,30211,36,367,3,0.82,0.47,2701|2707|10382,GJA4|GJB3|TUBB4A,-0.56,MyList
Reactome Gene Sets,6,R-HSA-156590,Glutathione conjugation,,-2,6.9,3.9,30211,36,367,3,0.82,0.47,2952|4257|221357,GSTT1|MGST1|GSTA5,-0.56,MyList
GO Biological Processes,19,GO:1905332,positive regulation of morphogenesis of an epithelium,19_GO:0032502 developmental process,-2,6.9,3.9,30211,36,367,3,0.82,0.47,652|1950|7422,BMP4|EGF|VEGFA,-0.56,MyList
GO Biological Processes,19,GO:0140448,signaling receptor ligand precursor processing,19_GO:0008152 metabolic process,-2,6.9,3.9,30211,36,367,3,0.82,0.47,1803|10159|59272,DPP4|ATP6AP2|ACE2,-0.56,MyList
GO Biological Processes,19,GO:0002066,columnar/cuboidal epithelial cell development,19_GO:0032502 developmental process,-2,6.9,3.9,30211,36,367,3,0.82,0.47,652|3572|6098,BMP4|IL6ST|ROS1,-0.56,MyList
Reactome Gene Sets,6,R-HSA-176187,Activation of ATR in response to replication stress,,-2,6.9,3.9,30211,36,367,3,0.82,0.47,4171|4175|55388,MCM2|MCM6|MCM10,-0.56,MyList
GO Biological Processes,19,GO:0046365,monosaccharide catabolic process,19_GO:0008152 metabolic process,-2,6.9,3.9,30211,36,367,3,0.82,0.47,5214|8277|11164,PFKP|TKTL1|NUDT5,-0.56,MyList
