"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030864","CC","GO:0030864","cortical actin cytoskeleton","15/1692","80/19869",0.00282010959046362,0.0325191336181962,0.0267521194914317,"ANLN/KRT19/SPTBN2/MYO1E/SPTBN5/CDH1/RDX/LASP1/FLOT1/CAPN2/RAPGEF3/AKAP13/MTSS2/PLS1/PPP1R9A",15
"GO:0098857","CC","GO:0098857","membrane microdomain","43/1692","327/19869",0.00286092084617562,0.0325191336181962,0.0267521194914317,"PTGS2/ACE2/PLPP1/IL6ST/KCNQ1/KIF18A/DPP4/EFHD2/PTGIS/KDR/EZR/RTN4RL1/SDC4/MAL2/CDH1/PDPN/PRNP/LAMP2/CD14/HMOX1/ATP1B1/TEK/CHP1/RHOQ/SRC/FLOT1/IKBKB/CAPN2/CLN6/ATP2B4/SMO/SLC9A3R1/SYNJ2/EGFR/SLC9A1/SCN5A/FAIM2/ADCY8/HPSE/SLC1A1/CHRNA3/ATP1A2/MAL",43
"GO:0099061","CC","GO:0099061","integral component of postsynaptic density membrane","11/1692","51/19869",0.00325320209293806,0.0363718660226846,0.0299215999229679,"NRCAM/ERBB4/LRFN5/GRIK5/PTPRS/GRID1/GRID2/PLPPR4/SLC16A3/DCC/LRFN1",11
"GO:0031093","CC","GO:0031093","platelet alpha granule lumen","13/1692","67/19869",0.00385984013231035,0.0423706227959425,0.0348565240781561,"FGG/EGF/FGB/PCYOX1L/A2M/VEGFA/QSOX1/VEGFD/TIMP1/SPARC/PROS1/TGFB3/SERPINA1",13
"GO:0016471","CC","GO:0016471","vacuolar proton-transporting V-type ATPase complex","7/1692","25/19869",0.00391400181252841,0.0423706227959425,0.0348565240781561,"ATP6V1C2/ATP6V0D2/ATP6V1A/ATP6V1E1/ATP6V1H/ATP6V1F/ATP6AP2",7
"GO:0031091","CC","GO:0031091","platelet alpha granule","16/1692","91/19869",0.00406374649667414,0.0433042986051838,0.0356246197816993,"FGG/EGF/FGB/PCYOX1L/A2M/VEGFA/QSOX1/VEGFD/TIMP1/SPARC/CD9/APLP2/CD109/PROS1/TGFB3/SERPINA1",16
"GO:0150034","CC","GO:0150034","distal axon","37/1692","278/19869",0.00441616473649127,0.0463357592351853,0.0381184745676088,"FLRT3/PCSK1/SLC4A8/PENK/SLC2A13/KIF20B/L1CAM/NECTIN1/GPM6A/ARHGAP4/MYO5A/ORAI2/CLCN3/ITGA3/RAC3/PRNP/FKBP15/GLUL/SRC/P2RX4/FKBP4/NEO1/PINK1/AMFR/MAP3K12/ADGRL1/CYFIP1/GRIK5/PCDH9/SLC18A2/PTPRS/KIF5C/AUTS2/SLC1A1/SHANK2/KCNC2/DCC",37
"GO:0045121","CC","GO:0045121","membrane raft","42/1692","326/19869",0.00459131501231657,0.0471709010271384,0.0388055104915338,"PTGS2/ACE2/PLPP1/IL6ST/KCNQ1/KIF18A/DPP4/EFHD2/PTGIS/KDR/EZR/RTN4RL1/SDC4/MAL2/CDH1/PDPN/PRNP/CD14/HMOX1/ATP1B1/TEK/CHP1/RHOQ/SRC/FLOT1/IKBKB/CAPN2/CLN6/ATP2B4/SMO/SLC9A3R1/SYNJ2/EGFR/SLC9A1/SCN5A/FAIM2/ADCY8/HPSE/SLC1A1/CHRNA3/ATP1A2/MAL",42
"GO:0010369","CC","GO:0010369","chromocenter","5/1692","14/19869",0.00463409144988017,0.0471709010271384,0.0388055104915338,"AURKB/ESCO2/CDCA8/TINF2/SALL1",5
"GO:0022853","MF","GO:0022853","active ion transmembrane transporter activity","53/1657","278/18432",1.13892647022397e-07,0.000124142985254413,0.000108857393154038,"ATP12A/ATP13A5/SLC15A1/SLC26A4/SLC5A9/SLC22A4/SLC47A2/SLC12A3/ATP6V1C2/SLC37A2/ATP6V0D2/SLC4A11/MFSD2A/SLCO1A2/SLC9A2/SLC45A4/ATP6V1A/SLC45A3/SLC4A8/SLC5A8/SLC28A1/SLC6A14/SLC2A13/SLCO4A1/ATP13A4/ATP6V1E1/CLCN3/CTNS/ATP6V1H/ATP6V1F/UQCRC1/ATP1B1/COX5A/SLC3A2/CHP1/SLC39A14/SLC20A1/SLC25A13/ATP2B4/SLC20A2/SLC39A8/SLC9A1/SLC5A6/SLC18A2/SLC6A9/ATP2A3/ATP4A/SLC24A5/SLC1A1/ATP1A2/SLC16A3/ATP2C2/ABCC6",53
"GO:0004674","MF","GO:0004674","protein serine/threonine kinase activity","70/1657","430/18432",7.35352129796608e-07,0.000400766910739152,0.000351420912555432,"TRPM6/CDKL2/SGK1/CDKL4/PBK/STK32B/BUB1/MASTL/MELK/TTK/BMPR1B/AURKB/MAPK4/PAK3/MAPK13/GRK3/AURKA/ACVR1B/PLK4/MAP2K1/PIM1/NUAK2/CDKL1/HTATIP2/MAPK10/ERN1/NEK5/PDPK1/DSTYK/STK38/STK24/MAPK6/LIMK2/OXSR1/SQSTM1/CDK19/PHKA1/SRPK1/GRK5/STK10/PRKAB2/IKBKB/CAMK2D/EIF2AK1/FAM20C/STK17A/MAP3K21/AKAP13/PINK1/MAP3K6/KALRN/CCNK/MAP3K14/STK35/EGFR/MAP3K12/LTBP4/PRKG1/STK39/NEK3/NEK10/WNK1/MARK4/MAP3K9/PRKCA/RPS6KA6/MAPK12/MAST1/TSSK3/WNK2",70
"GO:0003774","MF","GO:0003774","cytoskeletal motor activity","27/1657","111/18432",1.2949978299808e-06,0.000470515878226359,0.000412581764779849,"KIF11/KIF2C/KIF14/CENPE/KIF20A/KIF12/MYO1D/KIF4A/KIF18A/KIF20B/DNAH5/KIF22/MYO19/DNAH12/MYO1E/MYO10/MYO5A/KIF15/MYO5C/KIF13A/DYNC2H1/KIFC2/KIF7/KIF5C/MYO1H/DNAH7/MYO1G",27
"GO:0016829","MF","GO:0016829","lyase activity","39/1657","199/18432",2.58545982026933e-06,0.000487044885733077,0.000427075573390279,"CYP1A1/GLDC/CA2/CTH/ENO4/HADHB/CA8/HADHA/CA4/POLQ/MOCOS/ADCY7/PTGIS/SCLY/ENO3/SHMT2/PCBD2/HSD17B4/ACO2/ECHS1/UXS1/GOT1/AMD1/KYAT3/HMGCL/HMGCLL1/HACD2/FAHD2A/FH/UMPS/ADCY6/PISD/NPR2/PCK2/FASN/ADCY8/CYP2S1/ETNPPL/CA5A",39
"GO:0016836","MF","GO:0016836","hydro-lyase activity","19/1657","65/18432",2.60478103433394e-06,0.000487044885733077,0.000427075573390279,"CYP1A1/CA2/ENO4/HADHB/CA8/HADHA/CA4/PTGIS/ENO3/PCBD2/HSD17B4/ACO2/ECHS1/HACD2/FAHD2A/FH/FASN/CYP2S1/CA5A",19
"GO:0015081","MF","GO:0015081","sodium ion transmembrane transporter activity","33/1657","156/18432",2.68098102238391e-06,0.000487044885733077,0.000427075573390279,"ATP12A/SLC5A9/SCNN1B/SLC12A3/SCNN1G/SLC4A11/MFSD2A/SLC9A2/PKD2L1/SLC4A8/SLC5A8/SLC28A1/SLC6A14/ATP1B1/SLC3A2/CHP1/SLC20A1/SLC20A2/TRPM2/GRIK5/SLC9A1/SLC5A6/SLC18A2/SCN5A/SLC6A9/CACNA1G/ATP4A/SLC24A5/SLC1A1/ATP1A2/GRIK4/HCN4/ASIC2",33
"GO:0015291","MF","GO:0015291","secondary active transmembrane transporter activity","45/1657","246/18432",3.23366489715846e-06,0.000503527819700389,0.000441528981446599,"SLC15A1/SLC26A4/SLC5A9/SLC22A4/SLC47A2/SLC12A3/SLC37A2/SLC4A11/MFSD2A/SLCO1A2/SLC9A2/SLC45A4/SLC45A3/SLC4A8/SLC16A10/SLC5A8/SLC28A1/SLC6A14/SLC2A13/SLCO4A1/SLC7A8/MCU/SLC16A6/SLC22A5/CLCN3/CTNS/SLC3A2/SLC16A5/SLC25A30/CHP1/SLC39A14/SLC35E1/SLC20A1/SLC25A13/SLC20A2/SLC7A6/SLC39A8/SLC9A1/SLC5A6/SLC18A2/SLC6A9/SLC46A2/SLC24A5/SLC1A1/SLC16A3",45
"GO:0003777","MF","GO:0003777","microtubule motor activity","19/1657","67/18432",4.28763713041623e-06,0.000524273357894394,0.000459720143861043,"KIF11/KIF2C/KIF14/CENPE/KIF20A/KIF12/KIF4A/KIF18A/KIF20B/DNAH5/KIF22/DNAH12/KIF15/KIF13A/DYNC2H1/KIFC2/KIF7/KIF5C/DNAH7",19
"GO:0046873","MF","GO:0046873","metal ion transmembrane transporter activity","68/1657","436/18432",4.87512329400509e-06,0.000524273357894394,0.000459720143861043,"ATP12A/SLC5A9/SCNN1B/TRPM6/SLC12A3/SLC31A1/TMEM37/SCNN1G/SLC4A11/MFSD2A/SLC9A2/PKD2L1/SLC4A8/NIPAL1/KCNIP3/SLC5A8/KCNQ1/SLC28A1/SLC6A14/GPM6A/SLC30A4/MCU/SLC39A6/SLC31A2/ORAI2/ITPR3/SLC25A37/SLC40A1/ATP1B1/SLC3A2/CHP1/SLC39A14/SLC20A1/ATP2B4/P2RX4/SLC20A2/CACNB2/CACNA1C/TRPM2/KCNG1/KCND3/GRIK5/SLC39A8/SLC9A1/SLC5A6/SLC18A2/RYR1/SCN5A/CACNA1D/CCT8L2/SLC6A9/CACNA1G/ATP2A3/TRPM3/ATP4A/KCNH3/SLC24A5/CACNA2D3/SLC41A2/SLC1A1/ATP1A2/KCNE4/GRIK4/KCNC2/ATP2C2/HCN4/ASIC2/SLC39A4",68
"GO:0070279","MF","GO:0070279","vitamin B6 binding","17/1657","56/18432",4.92273590565959e-06,0.000524273357894394,0.000459720143861043,"GLDC/CTH/OAT/PSAT1/ABAT/MOCOS/SCLY/GCAT/SHMT2/GOT1/ALAS1/KYAT3/MTARC2/PYGL/AADAT/THNSL2/ETNPPL",17
"GO:0016835","MF","GO:0016835","carbon-oxygen lyase activity","21/1657","80/18432",5.29083205214526e-06,0.000524273357894394,0.000459720143861043,"CYP1A1/CA2/ENO4/HADHB/CA8/HADHA/CA4/POLQ/PTGIS/ENO3/PCBD2/HSD17B4/ACO2/ECHS1/HACD2/FAHD2A/FH/FASN/CYP2S1/ETNPPL/CA5A",21
"GO:0045296","MF","GO:0045296","cadherin binding","55/1657","333/18432",7.1590310010986e-06,0.000650278649266456,0.000570210539385748,"PKP1/TRIM29/SFN/ANLN/S100P/CCNB2/CDH4/CTNNAL1/DIAPH3/PTPRM/EFHD2/SWAP70/SPTBN2/PDLIM1/KDR/EPS8L2/EZR/CLIC1/RTN4/ARHGAP18/GOLGA3/F11R/CDH1/S100A11/RDX/STK38/STK24/BZW2/NDRG1/SLC3A2/EMD/MPP7/RANGAP1/CDH5/LASP1/SRC/EIF5/HSPA5/CHMP4B/CCT8/CD2AP/DCHS1/P2RX4/TBC1D2/RAB11B/KLC2/PFKP/FER/EGFR/ATXN2L/FASN/HCFC1/ARHGAP1/CDH23/PPP1R13L",55
"GO:0022804","MF","GO:0022804","active transmembrane transporter activity","65/1657","417/18432",7.98946691764486e-06,0.000669886072325607,0.000587403721556399,"ATP12A/ATP13A5/SLC15A1/SLC26A4/SLC5A9/SLC22A4/SLC47A2/SLC12A3/ATP6V1C2/SLC37A2/ATP6V0D2/SLC4A11/MFSD2A/SLCO1A2/SLC9A2/SLC45A4/ATP6V1A/SLC45A3/SLC4A8/SLC16A10/SLC5A8/SLC28A1/SLC6A14/SLC2A13/SLCO4A1/ATP13A4/ABCA3/SLC7A8/MCU/SLC16A6/SLC22A5/ATP6V1E1/CLCN3/CTNS/ATP6V1H/ATP6V1F/UQCRC1/ATP1B1/COX5A/SLC3A2/SLC16A5/SLC25A30/CHP1/SLC39A14/SLC35E1/SLC20A1/SLC25A13/ATP2B4/SLC20A2/SLC7A6/SLC39A8/SLC9A1/SLC5A6/SLC18A2/SLC6A9/ATP2A3/SLC46A2/ATP4A/SLC24A5/SLC1A1/SLC29A4/ATP1A2/SLC16A3/ATP2C2/ABCC6",65
"GO:0005342","MF","GO:0005342","organic acid transmembrane transporter activity","33/1657","166/18432",1.08617408127354e-05,0.000832626262877916,0.000730105887680491,"SLC26A4/SLC38A11/SLC22A4/SLC27A2/MPC1/MFSD2A/SLCO1A2/SLC16A10/SLC5A8/SLC38A9/SLC27A6/SLC6A14/SLC7A14/SLC7A8/SLC16A6/CTNS/SLC3A2/SLC16A5/SLC25A30/SFXN1/SERINC3/SLC25A13/SLC25A38/SLC9A3R1/SFXN5/SLC7A6/SLC5A6/SLC7A9/SLC6A9/SLC7A4/SLC1A1/SLC29A4/SLC16A3",33
"GO:0106310","MF","GO:0106310","protein serine kinase activity","58/1657","363/18432",1.14581595808888e-05,0.000832626262877916,0.000730105887680491,"TRPM6/CDKL2/SGK1/CDKL4/PBK/STK32B/BUB1/MASTL/MELK/TTK/AURKB/MAPK4/PAK3/MAPK13/AURKA/PLK4/MAP2K1/PIM1/NUAK2/CDKL1/MAPK10/ERN1/NEK5/PDPK1/DSTYK/STK38/STK24/MAPK6/LIMK2/OXSR1/CDK19/SRPK1/STK10/IKBKB/CAMK2D/EIF2AK1/FAM20C/STK17A/MAP3K21/PINK1/MAP3K6/KALRN/MAP3K14/STK35/MAP3K12/PRKG1/STK39/NEK3/NEK10/WNK1/MARK4/MAP3K9/PRKCA/RPS6KA6/MAPK12/MAST1/TSSK3/WNK2",58
"GO:0030170","MF","GO:0030170","pyridoxal phosphate binding","16/1657","55/18432",1.69909125187243e-05,0.00115750591533809,0.00101498345835537,"GLDC/CTH/OAT/PSAT1/ABAT/MOCOS/GCAT/SHMT2/GOT1/ALAS1/KYAT3/MTARC2/PYGL/AADAT/THNSL2/ETNPPL",16
"GO:0008017","MF","GO:0008017","microtubule binding","46/1657","271/18432",1.92997853146704e-05,0.0012374568231171,0.00108509009694865,"CRYAB/DLGAP5/KIF11/KIF2C/JAKMIP1/FAM83D/KIF14/PRC1/CENPE/TPX2/KIF20A/KIF12/GTSE1/BIRC5/CENPF/KIF4A/KIF18A/KIF20B/KIF22/EZR/FHDC1/KIF15/SPC24/GAS2L3/PRNP/RAB11A/NDRG1/CCDC61/CHP1/KIF13A/OPA1/DRG1/CCDC181/HOOK1/MAP10/MTCL1/FMN1/KIFC2/MARK4/MAP6/KIF7/CAPN6/KIF5C/CAMSAP3/GLI1/MAST1",46
"GO:0019842","MF","GO:0019842","vitamin binding","30/1657","149/18432",2.07586673920287e-05,0.00125705263651729,0.00110227309894515,"S100G/GLDC/CTH/OAT/TKTL1/PSAT1/ABAT/CD320/PC/TCN2/MOCOS/TKT/SCLY/P3H1/GCAT/SHMT2/GOT1/ALAS1/KYAT3/ADH4/MTARC2/HLCS/PYGL/AADAT/CUBN/PLOD2/THNSL2/FASN/ACACB/ETNPPL",30
"GO:0046943","MF","GO:0046943","carboxylic acid transmembrane transporter activity","32/1657","165/18432",2.4707801708388e-05,0.00141744757169173,0.00124291877846074,"SLC26A4/SLC38A11/SLC22A4/SLC27A2/MPC1/MFSD2A/SLCO1A2/SLC16A10/SLC5A8/SLC38A9/SLC27A6/SLC6A14/SLC7A14/SLC7A8/SLC16A6/CTNS/SLC3A2/SLC16A5/SLC25A30/SFXN1/SERINC3/SLC25A13/SLC25A38/SLC9A3R1/SFXN5/SLC7A6/SLC5A6/SLC7A9/SLC6A9/SLC7A4/SLC1A1/SLC16A3",32
"GO:0019829","MF","GO:0019829","ATPase-coupled cation transmembrane transporter activity","15/1657","53/18432",4.4297397639153e-05,0.00241420817133384,0.00211694931875531,"ATP12A/ATP13A5/ATP6V1C2/ATP6V0D2/ATP6V1A/ATP13A4/ATP6V1E1/ATP6V1H/ATP6V1F/ATP1B1/ATP2B4/ATP2A3/ATP4A/ATP1A2/ATP2C2",15
"GO:0042578","MF","GO:0042578","phosphoric ester hydrolase activity","56/1657","365/18432",5.19231022137251e-05,0.00269505625776002,0.00236321688270989,"PTPN5/PTPRQ/DUSP9/PLPP1/CDC25B/NT5DC3/PTPRM/PLCD3/PTPRR/GDPD1/DUSP1/ENPP2/EYA4/GPLD1/PDE11A/LHPP/PDE4B/NT5C2/DUSP6/BPNT1/G6PC3/PTPN2/FBP1/SACM1L/NT5DC1/INPP5B/TIGAR/HMOX1/PLCH1/PALD1/PTPRK/NANP/TDP2/DUSP16/PNKP/GPCPD1/PTPN14/ACP3/SYNJ2/CDC14A/PTPRF/LPIN2/PDE4A/PTPRZ1/SGPP1/PTPRS/UBASH3B/PHOSPHO1/SGPP2/PTPN22/ENPP1/PLPPR4/PLCB2/GDPD2/ATP1A2/PLCD4",56
"GO:0015631","MF","GO:0015631","tubulin binding","57/1657","375/18432",5.82347484057652e-05,0.00288526708010382,0.00253000725131267,"CRYAB/DLGAP5/KIF11/KIF2C/JAKMIP1/FAM83D/KIF14/PRC1/CENPE/TPX2/KIF20A/NCALD/KIF12/GTSE1/BIRC5/CENPF/EFHC2/KIF4A/KIF18A/BRCA1/KIF20B/KIF22/BLOC1S2/EZR/FHDC1/RGS2/PDCD5/KIF15/PDE4B/STMN1/SPC24/GAS2L3/PRNP/RAB11A/NDRG1/CCDC61/EMD/CHP1/KIF13A/OPA1/DRG1/CCDC181/HOOK1/MAP10/MTCL1/RAB11FIP5/FMN1/KIFC2/MARK4/MAP6/KIF7/CAPN6/KIF5C/CAMSAP3/GLI1/MAST1/AGBL1",57
"GO:0015293","MF","GO:0015293","symporter activity","28/1657","145/18432",8.37920092157756e-05,0.00397101261066067,0.00348206610379516,"SLC15A1/SLC5A9/SLC22A4/SLC12A3/SLC4A11/MFSD2A/SLC45A4/SLC45A3/SLC4A8/SLC5A8/SLC28A1/SLC6A14/SLC2A13/SLC16A6/SLC22A5/CTNS/SLC16A5/SLC39A14/SLC20A1/SLC20A2/SLC39A8/SLC5A6/SLC18A2/SLC6A9/SLC46A2/SLC24A5/SLC1A1/SLC16A3",28
"GO:0004725","MF","GO:0004725","protein tyrosine phosphatase activity","21/1657","98/18432",0.000138126780454554,0.00613535699447983,0.00537991709414552,"PTPN5/PTPRQ/DUSP9/CDC25B/PTPRM/PTPRR/DUSP1/EYA4/DUSP6/PTPN2/PALD1/PTPRK/DUSP16/PTPN14/ACP3/CDC14A/PTPRF/PTPRZ1/PTPRS/UBASH3B/PTPN22",21
"GO:0140358","MF","GO:0140358","P-type transmembrane transporter activity","9/1657","24/18432",0.000140719197121097,0.00613535699447983,0.00537991709414552,"ATP12A/ATP13A5/ATP13A4/ATP1B1/ATP2B4/ATP2A3/ATP4A/ATP1A2/ATP2C2",9
"GO:0015171","MF","GO:0015171","amino acid transmembrane transporter activity","19/1657","85/18432",0.000157714944470193,0.00661189574894272,0.00579778014489618,"SLC38A11/SLC22A4/SLC16A10/SLC38A9/SLC6A14/SLC7A14/SLC7A8/CTNS/SLC3A2/SFXN1/SERINC3/SLC25A13/SLC25A38/SLC9A3R1/SLC7A6/SLC7A9/SLC6A9/SLC7A4/SLC1A1",19
"GO:0015078","MF","GO:0015078","proton transmembrane transporter activity","26/1657","136/18432",0.000175085486240819,0.00706826592601827,0.00619795795347618,"ATP12A/SLC15A1/SLC47A2/ATP6V1C2/ATP6V0D2/SLC4A11/SLC9A2/SLC45A4/ATP6V1A/SLC45A3/NOX5/SLC2A13/ATP6V1E1/CLCN3/HVCN1/CTNS/ATP6V1H/ATP6V1F/UQCRC1/COX5A/CHP1/SLC25A13/SLC39A8/SLC9A1/ATP4A/SLC16A3",26
"GO:0000287","MF","GO:0000287","magnesium ion binding","37/1657","225/18432",0.000233492909102326,0.00896537413420394,0.00786147727074571,"NUDT19/TOP2A/S100P/ENO4/ATP11C/NUDT5/ADSS2/ITPK1/TESC/PIF1/TKT/IDH2/ENO3/NUAK2/GCLC/ERN1/STK38/REXO2/OXSR1/HMGCL/GLUL/GEN1/SRPK1/SUCLA2/SUCLG2/ATP11B/OPA1/TDP2/ENDOV/PINK1/MAP3K6/ATP8B2/RPS6KA6/ATP4A/MAPK12/MAST1/TSSK3",37
"GO:0003779","MF","GO:0003779","actin binding","62/1657","439/18432",0.000238528302653132,0.00896537413420394,0.00786147727074571,"VIL1/MYL4/ANLN/KLHL3/MYL3/FHOD3/NCALD/MYO1D/PLS3/CTNNAL1/IQGAP3/DIAPH3/CORO2B/KIF18A/ZNF185/MYO19/TMSB10/NEB/SPTBN2/PDLIM1/CXCR4/EPS8L2/EZR/MYO1E/FHDC1/MYO10/SPTBN5/MYO5A/ARPC1B/RDX/GAS2L3/EMD/FKBP15/MYO5C/LASP1/AJUBA/ARPC3/FBXO25/SAMD14/MYBPC2/CACNB2/HOOK1/AFAP1/MICAL3/FER/EGFR/KLHL17/MTSS2/EVL/CYFIP1/IQGAP2/FMN1/PLS1/PPP1R9A/DNASE1/ADCY8/CAMSAP3/MYO1H/SNTB1/MARCKSL1/MYO1G/WIPF3",62
"GO:0051015","MF","GO:0051015","actin filament binding","36/1657","219/18432",0.000283639745195537,0.0103055774087712,0.00903666275921219,"VIL1/MYL4/FHOD3/MYO1D/PLS3/CTNNAL1/IQGAP3/CORO2B/ZNF185/MYO19/NEB/SPTBN2/EZR/MYO1E/MYO10/SPTBN5/MYO5A/ARPC1B/GAS2L3/MYO5C/LASP1/AJUBA/ARPC3/SAMD14/CACNB2/MICAL3/EGFR/KLHL17/CYFIP1/IQGAP2/PLS1/PPP1R9A/CAMSAP3/MYO1H/MARCKSL1/MYO1G",36
"GO:0008509","MF","GO:0008509","anion transmembrane transporter activity","46/1657","303/18432",0.000297408424624508,0.0104572639626037,0.0091696723110035,"SLC26A4/CLIC5/SLC12A3/SLC37A2/SLC4A11/MPC1/MFSD2A/SLCO1A2/SLC4A8/SLC16A10/SLC5A8/SLC38A9/SLC27A6/SLC6A14/SLCO4A1/SLC7A8/CLIC1/CLCN2/CLCN3/CTNS/SLC3A2/ANO3/SLC52A3/SLC25A30/SLC39A14/SFXN1/SERINC3/SLC25A13/SLC25A38/SLC25A23/LRRC8A/SLC9A3R1/LRRC8E/SFXN5/SLC2A6/SLC39A8/SLC5A6/SLC18A2/CCT8L2/SLC7A9/SLC6A9/SLC1A1/SLC16A3/GABRA3/GABRG3/ABCC6",46
"GO:0008514","MF","GO:0008514","organic anion transmembrane transporter activity","32/1657","190/18432",0.000388451544540726,0.0132316307359185,0.0116024342908875,"SLC26A4/SLC4A11/MPC1/MFSD2A/SLCO1A2/SLC4A8/SLC16A10/SLC5A8/SLC38A9/SLC27A6/SLC6A14/SLCO4A1/SLC7A8/CTNS/SLC3A2/SLC52A3/SLC25A30/SFXN1/SERINC3/SLC25A13/SLC25A38/SLC25A23/LRRC8A/SLC9A3R1/SFXN5/SLC2A6/SLC39A8/SLC5A6/SLC7A9/SLC6A9/SLC1A1/SLC16A3",32
"GO:0046915","MF","GO:0046915","transition metal ion transmembrane transporter activity","11/1657","39/18432",0.000470567782325676,0.0155429964465147,0.0136292040303577,"SLC31A1/SLC30A4/SLC39A6/SLC31A2/SLC25A37/SLC40A1/SLC39A14/TRPM2/SLC39A8/ATP2C2/SLC39A4",11
"GO:0016791","MF","GO:0016791","phosphatase activity","42/1657","276/18432",0.000506760090976224,0.0162461323283554,0.0142457635481861,"PTPN5/PTPRQ/DUSP9/PLPP1/CDC25B/NT5DC3/PTPRM/PTPRR/DUSP1/EYA4/LHPP/NT5C2/DUSP6/BPNT1/G6PC3/PTPN2/FBP1/SACM1L/NT5DC1/INPP5B/TIGAR/PALD1/PTPRK/NANP/DUSP16/PNKP/PTPN14/ACP3/SYNJ2/CDC14A/PTPRF/LPIN2/PTPRZ1/SGPP1/PTPRS/UBASH3B/PHOSPHO1/SGPP2/PTPN22/ENPP1/PLPPR4/ATP1A2",42
"GO:0003678","MF","GO:0003678","DNA helicase activity","16/1657","72/18432",0.000544082017204464,0.0169442685357962,0.01485793899614,"DSCC1/ERCC6L/MCM2/DNA2/MCM6/FANCM/POLQ/PIF1/BRIP1/CHTF18/RFC4/SUPV3L1/CHD6/HFM1/NAV2/DDX11",16
"GO:0016887","MF","GO:0016887","ATP hydrolysis activity","50/1657","347/18432",0.00057933614444059,0.0175410110400067,0.0153812052383642,"ATP12A/ATP13A5/KIF2C/KIF14/ORC1/ERCC6L/KIF20A/ATP11C/KIF12/KIF18A/DNA2/MCM6/KIF20B/ATP13A4/KIF22/MYO19/FANCM/ABCA3/PIF1/BRIP1/MYO1E/KIF15/ATAD2/CHTF18/ATP6V1H/ATAD5/RFC4/CCT3/KIF13A/SMC4/HSPA5/ATP11B/CCT8/SUPV3L1/EIF4A3/ATP2B4/CHD6/ATP8B2/AK6/RNF213/KIFC2/HFM1/KIF7/NAV2/DDX11/ATP2A3/KIF5C/ATP4A/ATP1A2/ATP2C2",50
"GO:0017116","MF","GO:0017116","single-stranded DNA helicase activity","8/1657","23/18432",0.00059987927497692,0.0176721191817525,0.0154961701757907,"DSCC1/MCM2/DNA2/MCM6/POLQ/PIF1/CHTF18/RFC4",8
"GO:0015294","MF","GO:0015294","solute:cation symporter activity","21/1657","109/18432",0.000636207177554589,0.018249100619329,0.0160021085102373,"SLC15A1/SLC5A9/SLC12A3/MFSD2A/SLC45A4/SLC45A3/SLC4A8/SLC5A8/SLC28A1/SLC6A14/SLC2A13/CTNS/SLC39A14/SLC20A1/SLC20A2/SLC39A8/SLC5A6/SLC18A2/SLC6A9/SLC1A1/SLC16A3",21
"GO:0008483","MF","GO:0008483","transaminase activity","8/1657","24/18432",0.000829459313904832,0.0231823244142632,0.0203279097712709,"OAT/PSAT1/ABAT/GOT1/KYAT3/BCAT2/AADAT/ETNPPL",8
"GO:0030165","MF","GO:0030165","PDZ domain binding","17/1657","82/18432",0.000861558103558051,0.0234774583219569,0.0205867041587029,"SLC22A4/MPP3/LNX1/KIF14/CADM1/FZD1/SLC22A5/F11R/CLCN3/FZD4/CRIM1/ATP2B4/FZD7/SLC9A3R1/GRIK5/GRID2/SNTB1",17
"GO:0016769","MF","GO:0016769","transferase activity, transferring nitrogenous groups","8/1657","25/18432",0.00112453806782713,0.0298962559495505,0.0262151621460086,"OAT/PSAT1/ABAT/GOT1/KYAT3/BCAT2/AADAT/ETNPPL",8
"GO:0015662","MF","GO:0015662","P-type ion transporter activity","7/1657","20/18432",0.00127033842318471,0.032374697066226,0.02838843547671,"ATP12A/ATP1B1/ATP2B4/ATP2A3/ATP4A/ATP1A2/ATP2C2",7
"GO:0016888","MF","GO:0016888","endodeoxyribonuclease activity, producing 5'-phosphomonoesters","6/1657","15/18432",0.00128307832564653,0.032374697066226,0.02838843547671,"DNA2/DNASE1L1/EXO1/GEN1/ENDOV/DNASE1",6
"GO:0030295","MF","GO:0030295","protein kinase activator activity","21/1657","115/18432",0.00130686850542564,0.032374697066226,0.02838843547671,"EGF/WNT11/GPRC5B/TPX2/BMPR1B/ERBB4/GPRC5C/RGCC/MAP2K1/GREM1/STRADA/CAB39/CKS1B/PARP16/CCNK/EGFR/MOB3C/MAP3K12/WNK1/AFAP1L2/AGAP2",21
